date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,generatedcoins,fees,activeaddresses,mediantxvalue_usd,medianfee,averagedifficulty,paymentcount,blocksize,blockcount
2/27/19,446847608.3,446847608.3,539516,14497632344,138.03,4469776860,13513.6875,477.5621442,215536,0,0.00042,2.97481E+15,213682,108480550,4281
2/28/19,361817390,361817390,541458,14315746326,136.28,4535438953,12954.84375,545.1417622,222463,0,0.00046921,2.92745E+15,223075,109661823,4366
3/1/19,287761923.3,287761923.3,547622,14377986031,136.84,3756124824,12869.625,392.6540135,226902,0,0.000307054,2.03627E+15,209509,113546948,5994
3/2/19,225268474.5,225268474.5,526912,14328584127,136.35,3747176425,13634.875,357.899073,209047,0,0.000266707,1.92325E+15,197712,105368586,6402
3/3/19,250252464.1,250252464.1,492382,14167656152,134.79,3454374053,13597.6875,331.5732771,195214,0,0.000266259,1.90905E+15,183610,97837163,6379
3/4/19,386154916.2,386154916.2,620211,13894432359,132.16,4008171341,13645.25,428.5885393,228702,0,0.00026166,1.88729E+15,217717,126423075,6384
3/5/19,334210993.9,334210993.9,598085,13437437791,127.79,4764849990,13752.875,429.9624327,227649,0,0.000310058,1.9024E+15,219995,120476675,6429
3/6/19,357252355.8,357252355.8,578932,14503610487,137.96,4589054219,13565.8125,414.3721222,226989,0,0.00029758,1.91166E+15,221727,113426443,6399
3/7/19,355511506.9,355511506.9,572685,14609082451,138.94,4339206292,13672,411.2237615,226429,0,0.000311379,1.90453E+15,222499,110192135,6438
3/8/19,375583865.5,375583865.5,562361,14543933691,138.31,4678816794,13621,406.0610477,227293,0,0.0002646,1.9294E+15,218161,120092185,6388
3/9/19,284215094.3,284215094.3,555854,14185959059,134.89,5011918715,13530.5,361.4021193,225884,0,0.00021852,1.88319E+15,216014,111952353,6380
3/10/19,268610279.5,268610279.5,484038,14534221087,138.18,4578438499,13844.625,314.318252,191093,0,0.000225952,1.88425E+15,187434,97988512,6513
3/11/19,376877586.2,376877586.2,536412,14396751551,136.85,4689807419,13514.3125,349.9312312,207487,0,0.00022836,1.88336E+15,206341,108989990,6389
3/12/19,350067003.7,350067003.7,564306,14099687502,134.01,4709988000,13659.25,356.5442989,228994,0,0.00021051,1.85356E+15,230779,114061894,6453
3/13/19,299653871.9,299653871.9,573281,14164667279,134.61,4265162099,13587.8125,347.0700142,221922,0,0.00021,1.84128E+15,221500,122438294,6399
3/14/19,336403972.9,336403972.9,573828,14017955711,133.2,4476532147,13623.3125,322.9920768,229350,0,0.00019601,1.85258E+15,227705,118714631,6422
3/15/19,323540977.4,323540977.4,553012,14058719828,133.57,4506861856,13557.0625,331.6740741,215938,0,0.00021,1.8591E+15,224342,115133253,6424
3/16/19,305945542.6,305945542.6,504183,14517053044,137.91,4839003569,13813.8125,273.0711946,194193,0,0.00021,1.8926E+15,204353,105926338,6511
3/17/19,282466632.8,282466632.8,494872,14975028823,142.24,3827157729,13572.5,310.6706602,203610,0,0.000194091,1.90166E+15,197062,98349866,6415
3/18/19,407379403.7,407379403.7,573940,14752047580,140.1,4551739879,13480.4375,2581.240509,230508,0,0.000213068,1.88318E+15,233975,123422431,6368
3/19/19,291876039.9,291876039.9,635940,14663873649,139.25,4251488129,13620.75,432.0201258,235540,0,0.00029992,1.80921E+15,235379,135819281,6416
3/20/19,443800839,443800839,630313,14795034652,140.48,4664134462,13756,390.60527,231450,0,0.00021,1.86601E+15,253335,127430234,6475
3/21/19,409634427.7,409634427.7,618318,14796898879,140.48,5087247796,13582.5,566.0264781,218232,0,0.00026111,1.86165E+15,234631,128883588,6372
3/22/19,320048616.2,320048616.2,628700,14386423896,136.56,4490899266,13610,461.5168686,221900,0,0.00021,1.84203E+15,254015,127034930,6409
3/23/19,370773448.5,370773448.5,561778,14438709821,137.04,4436568613,13716,349.0025571,205413,0,0.000196264,1.83359E+15,229784,111614997,6431
3/24/19,276967072.2,276967072.2,549073,14575140923,138.32,4266845458,13625.5,347.3544853,202947,0,0.000203823,1.84668E+15,226588,108947199,6432
3/25/19,425343919,425343919,648670,14446781456,137.08,4480516753,13633.125,438.3410739,256345,0,0.00022171,1.84336E+15,278143,128715503,6429
3/26/19,382117274.7,382117274.7,629010,14234601260,135.05,4499271679,13553.8125,456.0647557,244907,0.00013505,0.000219641,1.7941E+15,268362,129661499,6358
3/27/19,344644713.6,344644713.6,625948,14278397960,135.45,5228240093,13736.0625,501.6360863,232653,0,0.000236394,1.7613E+15,250487,130413725,6458
3/28/19,363302043.1,363302043.1,634367,14866238270,141.01,4163212475,13598.375,434.039074,242149,0,0.0002121,1.77523E+15,255247,125672174,6373
3/29/19,402895844,402895844,640352,14692167653,139.34,5125602702,13538.9375,488.6820817,236468,0,0.000231944,1.79144E+15,250791,133428652,6369
3/30/19,391044319.6,391044319.6,667967,15013089251,142.36,5144662127,13591.3125,383.1621372,232551,0,0.00021,1.71696E+15,243252,131974093,6371
3/31/19,335615871.2,335615871.2,646230,14991981345,142.14,4249050197,13659.1875,391.4468414,221982,0,0.000196819,1.72143E+15,228453,128049875,6417
4/1/19,379022588.2,379022588.2,687574,14922854537,141.47,4611999536,13695.5625,489.8405834,280845,0,0.00021,1.80976E+15,295798,131555117,6420
4/2/19,673664238.8,673664238.8,758900,14963940377,141.84,9826645698,13619.3125,563.9391996,313816,0,0.00028276,1.79657E+15,336937,146613384,6357
4/3/19,759840389.2,759840389.2,746605,17304754995,164.01,10622456246,13551.9375,666.422049,294027,0,0.000377865,1.78893E+15,325878,146648146,6336
4/4/19,525820091.8,525820091.8,673520,17035157169,161.43,7953123529,13731.1875,505.0407028,261751,0,0.000292808,1.81952E+15,269373,139601362,6406
4/5/19,484298747.3,484298747.3,621924,16677686277,158.02,7531316908,13642.0625,393.3190364,253155,0,0.000218886,1.82134E+15,266712,123780236,6427
4/6/19,336750676.7,336750676.7,559039,17469640618,165.51,7167016221,13608.8125,344.1237499,223398,0,0.000193272,1.84319E+15,242702,109776400,6452
4/7/19,436630690.7,436630690.7,572886,17521980522,165.98,7596176020,13676.6875,352.4886142,234638,0.031234837,0.00019182,1.82319E+15,259860,114181212,6476
4/8/19,741205679.6,741205679.6,668000,18418227358,174.45,9304964610,13718.75,449.9452452,264756,0.042688264,0.00022389,1.82562E+15,303899,130270380,6441
4/9/19,677938015,677938015,656914,19030495240,180.22,7632529578,13632.75,397.3507855,265718,0.036044,0.00021,1.8515E+15,302149,126141153,6430
4/10/19,584330418.3,584330418.3,674070,18593939930,176.07,7856924879,13731.0625,542.7287671,251029,0,0.00021,1.87825E+15,283403,145911685,6455
4/11/19,578679414.9,578679414.9,729032,18730400068,177.34,7859383417,13565.5,463.7960518,285566,0,0.000252,1.89448E+15,311274,153982696,6384
4/12/19,473349560.6,473349560.6,694793,17465144665,165.34,6237185309,13586,404.6139921,298896,0.078763512,0.000260163,1.87906E+15,328642,130576703,6420
4/13/19,276645568,276645568,614291,17392089660,164.62,4959301561,13699.6875,332.2951753,250837,0.019039949,0.00021,1.89839E+15,276592,114107441,6483
4/14/19,309937993.8,309937993.8,551055,17379031150,164.48,4846298303,13637.5625,310.3546558,206935,0,0.000172388,1.92957E+15,230163,109186255,6422
4/15/19,482865290.1,482865290.1,622058,17743308478,167.9,5672311824,13709.1875,354.3720943,250823,0.012594179,0.000196264,1.92371E+15,278726,138431909,6443
4/16/19,400435543.3,400435543.3,656461,17072255812,161.53,5180105341,13659.3125,412.8857185,248544,0,0.00021,1.89699E+15,270935,145383848,6408
4/17/19,437790627.5,437790627.5,681896,17710507741,167.55,5596102715,13573.9375,433.0359324,255421,0,0.00021,1.8631E+15,267720,133196686,6381
4/18/19,491975699.9,491975699.9,697650,17645456145,166.91,6971581464,13597.9375,450.4576693,259250,0,0.000226776,1.85424E+15,273212,135885045,6406
4/19/19,475040994.4,475040994.4,693183,18374588475,173.79,6541053061,13700.3125,372.532129,283515,0,0.00021,1.88171E+15,271063,134208063,6449
4/20/19,368776951.7,368776951.7,686824,18369850881,173.72,6142567812,13612.5625,291.3266126,334012,0,0.00013713,1.87359E+15,249544,128472576,6370
4/21/19,374668227,374668227,631190,18371722175,173.72,6005571688,13721.875,311.1410047,271587,0,0.000173946,1.87684E+15,258665,134861180,6462
4/22/19,448808781.7,448808781.7,719306,17983611279,170.02,6094878077,13653.0625,360.044817,285356,0,0.000197556,1.9054E+15,302071,135797447,6429
4/23/19,525029280.9,525029280.9,729268,18195700945,172.01,7097827092,13539.875,389.7007145,292290,0,0.000207408,1.89596E+15,311170,138322884,6296
4/24/19,660949746.7,660949746.7,668917,18128019551,171.35,7351304156,13601.25,368.6226497,268330,0,0.000227922,1.85365E+15,298069,127896978,6392
4/25/19,596293501.4,596293501.4,680812,17555110435,165.91,6820332362,13683.625,318.5854539,254889,0,0.000205212,1.85059E+15,277817,130174525,6466
4/26/19,775856651.6,775856651.6,661061,16358155236,154.58,7505283355,13757.4375,407.8620708,250911,0,0.000236264,1.84884E+15,273984,129213108,6453
4/27/19,337229578.5,337229578.5,562687,16539956897,156.27,5863109118,13687.375,263.999823,216653,0,0.000155838,1.89407E+15,230079,106316589,6476
4/28/19,400519073.4,400519073.4,593482,16777095859,158.5,5379894433,13601.3125,276.4249862,222820,0,0.0001681,1.8851E+15,240329,114730316,6389
4/29/19,534598967.6,534598967.6,628989,16651905430,157.29,6053776253,13681.125,308.4823046,244531,0,0.000171417,1.90569E+15,266833,123969686,6452
4/30/19,507529045.3,507529045.3,707771,16428969879,155.17,6275803460,13648.75,332.8169715,265662,0,0.000171014,1.9287E+15,280926,133949283,6412
5/1/19,459187669.8,459187669.8,703790,17174689513,162.19,5789172433,13689.125,347.0491201,265154,0,0.000175944,1.91959E+15,275762,130501114,6465
5/2/19,367210075.8,367210075.8,626308,17035458364,160.85,6044171062,13644.5625,779.2579866,226926,0,0.00022057,1.90835E+15,249036,154967908,6442
5/3/19,456369672.7,456369672.7,670882,17167863201,162.08,7299410672,13482.4375,377.2353694,239883,0,0.0002099,1.89692E+15,263678,139282875,6341
5/4/19,359527157.5,359527157.5,623395,17784968759,167.89,6658100049,13829.25,312.5882711,220075,0,0.00021,1.94563E+15,257558,120562966,6530
5/5/19,332142767.3,332142767.3,637464,17377683272,164.02,5938415562,13635.375,322.436434,224748,0,0.0002054,1.9581E+15,248292,122008078,6386
5/6/19,540399021.6,540399021.6,706135,17308103152,163.34,7540096853,13567.8125,394.6644749,247411,0,0.00021,1.91797E+15,282961,157893152,6359
5/7/19,645633249.1,645633249.1,658146,18273173407,172.43,8411140170,13621.5625,469.3315534,245549,0,0.000286403,1.94536E+15,284314,179120205,6395
5/8/19,576339213.8,576339213.8,686996,18007315725,169.9,6416569598,13573.125,396.1192518,249531,0,0.000224982,1.93313E+15,288873,155602776,6336
5/9/19,523727511.8,523727511.8,718440,18121048847,170.95,6546914198,13612.125,385.0123157,255099,0,0.000228192,1.93348E+15,290182,145445466,6364
5/10/19,545043478.6,545043478.6,736762,18055905795,170.31,8036919053,13727.3125,428.2896732,265935,0,0.00023455,1.92541E+15,291770,147417725,6439
5/11/19,874950486.5,874950486.5,742337,18358409458,173.14,12578331654,13594.625,364.5488317,262146,0,0.000217774,1.94981E+15,291976,144963550,6396
5/12/19,611292641.3,611292641.3,715827,20588894194,194.16,10326050090,13688.8125,363.4289423,252854,0,0.000223014,1.97053E+15,285697,138695078,6441
5/13/19,813922295.7,813922295.7,758695,19876835046,187.42,10367149039,13554.4375,469.4208146,289870,0,0.000252,1.96409E+15,327439,146298359,6360
5/14/19,795946266.8,795946266.8,830785,20868224155,196.74,12751049755,13719.3125,529.1455687,320061,0,0.000311351,2.00585E+15,362113,156646412,6470
5/15/19,1075497905,1075497905,847606,23021684456,217.01,13460006534,13740.9375,661.2841997,336619,0,0.00040572,2.02756E+15,386906,164259840,6470
5/16/19,1979125072,1979125072,908208,26199863759,246.94,18661465873,13579.8125,907.4150803,362642,0.0666738,0.000536845,2.02851E+15,425348,168374685,6342
5/17/19,1321053276,1321053276,810320,27998145740,263.85,16037551694,13782.3125,740.5106593,323446,0,0.000481413,2.1158E+15,357808,165415716,6439
5/18/19,604913485.3,604913485.3,735420,25884527872,243.91,10933142646,13571.125,557.0792931,288234,0,0.000381461,2.16266E+15,303478,147449722,6402
5/19/19,610010849.8,610010849.8,752431,24884503670,234.45,12049250894,13591.5625,481.7238327,282299,0,0.00036827,2.11543E+15,291628,139849991,6386
5/20/19,927822997.3,927822997.3,860161,27734959163,261.27,10834541285,13504.25,567.687032,305206,0,0.0004178,2.09441E+15,336103,158412428,6349
5/21/19,828804759.9,828804759.9,812799,26716250392,251.65,11545049593,13515.1875,465.3578097,328976,0,0.0002436,2.05931E+15,355792,151817233,6339
5/22/19,808381535.8,808381535.8,873384,27075706371,255,9818257463,13660.0625,640.8797565,305247,0,0.00045818,2.06361E+15,329224,164082223,6401
5/23/19,828949092.4,828949092.4,846724,25981842546,244.67,10671663487,13535.3125,552.5217223,309979,0,0.00036941,2.05102E+15,329150,160936807,6329
5/24/19,682285915,682285915,904057,26126345538,245.99,9929433206,13599.6875,596.5604551,318786,0,0.000408135,2.00701E+15,348228,163896028,6392
5/25/19,505257003.7,505257003.7,839949,26522210238,249.69,8924985385,13768.375,444.6041204,293268,0,0.00024123,2.01615E+15,304287,150455711,6526
5/26/19,659706189.7,659706189.7,763094,26741249592,251.72,9664267731,13652.5625,359.5862463,287279,0,0.00021,2.01495E+15,300053,140354782,6428
5/27/19,965562032.5,965562032.5,941733,28383327760,267.14,12074664736,13584.4375,616.2382353,341834,0,0.000392235,2.08458E+15,352830,170988705,6393
5/28/19,863745521.4,863745521.4,910535,28965646508,272.59,10362846898,13509.5625,598.3398851,329065,0,0.00042,2.03862E+15,344637,162685716,6342
5/29/19,1093565123,1093565123,947509,28883011894,271.78,9819132174,13842.5625,665.4514696,330313,0,0.00038529,2.11888E+15,346940,170398340,6536
5/30/19,1090164991,1090164991,891907,28649977872,269.55,13604268584,13393.5,693.3429599,332459,0,0.000456444,2.14463E+15,351027,162003870,6301
5/31/19,973862720.9,973862720.9,870676,27215886475,256.02,11255023515,13752.3125,621.6701571,356403,0,0.00042,2.1008E+15,354668,151516403,6476
6/1/19,550373136.1,550373136.1,956751,28538532885,268.43,9942869852,13633.875,597.6929016,453437,0,0.00033355,2.1129E+15,394949,160340865,6366
6/2/19,457202054.7,457202054.7,890894,28231082870,265.51,8744111713,13533.25,421.1169515,410508,0,0.000218815,2.15162E+15,387104,155309478,6386
6/3/19,863396751.5,863396751.5,889067,28721947439,270.09,9375712917,13498.6875,530.9036574,366277,0,0.000315,2.06352E+15,367095,160167084,6322
6/4/19,936383334.6,936383334.6,891955,26855968460,252.51,10132549747,13568.625,538.3608689,327771,0,0.000356282,2.072E+15,350407,161931707,6401
6/5/19,872825936.5,872825936.5,799392,25688517251,241.5,8548917062,13666,517.5281719,296170,0,0.0003969,2.02358E+15,306787,149776750,6398
6/6/19,550061570,550061570,824817,26269837807,246.93,8265146806,13699.9375,489.3402773,368213,0,0.000315,2.10068E+15,301914,150894234,6452
6/7/19,579782718,579782718,758454,26529181620,249.34,8379534528,13513.375,453.8309954,270674,0,0.000333981,2.11923E+15,287414,143985418,6345
6/8/19,357267641.7,357267641.7,992653,26735541720,251.25,7225996863,13481.3125,722.1502195,251605,0,0.0006762,2.06476E+15,252575,178986485,6337
6/9/19,497790017,497790017,715741,26131089135,245.54,7566421456,13495.0625,350.7456388,307049,0,0.000220627,2.02507E+15,298221,129833418,6368
6/10/19,659384385.1,659384385.1,963694,24782018533,232.83,8141159848,13756.1875,767.522841,291295,0,0.00076118,2.03095E+15,299074,178634616,6447
6/11/19,603775046.4,603775046.4,930038,26385327863,247.86,7382269700,13558,597.1942722,357715,0,0.0004221,2.03631E+15,340628,173130949,6392
6/12/19,662800499.2,662800499.2,860682,26183348129,245.93,8645598618,13572,387.4623959,450834,0.188603717,0.000160257,2.02966E+15,448897,157036470,6372
6/13/19,807066840.1,807066840.1,749758,27781280260,260.91,8442077836,13571.9375,393.6404176,326374,0,0.000228222,1.99936E+15,317571,142249515,6417
6/14/19,829832565.2,829832565.2,825364,27280991159,256.18,8676891267,13623.625,509.0561454,317464,0,0.000336015,2.00482E+15,324882,151880660,6410
6/15/19,809939949.4,809939949.4,938952,28110088304,263.93,8126853944,13596.375,650.0597106,310864,0,0.00046512,2.01044E+15,349399,166964388,6368
6/16/19,681764536.8,681764536.8,888979,28643520012,268.9,9676746453,13695.75,387.6474401,418533,0.1825831,0.00021,2.0055E+15,463085,151307083,6436
6/17/19,691393360,691393360,944094,28667199699,269.09,6009795781,13639.125,720.7969449,296446,0,0.00066592,2.02435E+15,325393,170489790,6380
6/18/19,868598412.4,868598412.4,850016,29228155381,274.32,6205242504,13474,486.2628338,317143,0,0.000239602,2.02907E+15,333307,155897781,6369
6/19/19,853478897.9,853478897.9,886054,28245108582,265.06,5516510947,13566.25,568.0276388,308762,0,0.00042,2.05279E+15,317849,171356134,6397
6/20/19,688338347.5,688338347.5,985024,28711605049,269.41,6408981097,13627.75,777.3957174,287216,0,0.00076118,2.03028E+15,297445,180090879,6397
6/21/19,897866201.6,897866201.6,777627,28964135380,271.74,9331694140,13469.5,409.1628904,341966,0,0.00024948,2.02198E+15,331601,145477903,6332
6/22/19,908960618.1,908960618.1,758133,31460202864,295.12,10613731255,13702.5,383.7614175,328399,0,0.0002541,1.99524E+15,326466,141618823,6457
6/23/19,717599395,717599395,773499,32988559589,309.42,8161062380,13657.125,402.1429299,302062,0,0.000272,2.0284E+15,284892,142999131,6400
6/24/19,847801674.2,847801674.2,809637,32812258368,307.72,8205712062,13683.1875,479.5513557,323383,0,0.000316642,2.07513E+15,324511,156135242,6436
6/25/19,983906488.3,983906488.3,932194,33131237277,310.68,9641764965,13640.75,720.5668891,323789,0,0.00063,2.09217E+15,319820,173141681,6422
6/26/19,1383726773,1383726773,848601,33915843199,317.99,16437084081,13668.8125,703.8050232,358137,0,0.00042,2.18001E+15,383859,174868238,6421
6/27/19,1383803649,1383803649,814118,35943076296,336.96,14038092503,13592.5,773.8478251,324131,0,0.0004725,2.16792E+15,353461,161975565,6386
6/28/19,937660123.7,937660123.7,1004170,31379394430,294.14,11514656820,13639.6875,752.3161747,299851,0,0.000633402,2.12802E+15,325144,183026570,6395
6/29/19,863931832.7,863931832.7,733337,33212469055,311.28,10929374565,13631.375,480.8485011,281217,0,0.00037657,2.18998E+15,299751,136216769,6433
6/30/19,688514618.6,688514618.6,685958,34102050822,319.58,10303111000,13635.0625,471.7333017,258710,0,0.00042,2.18736E+15,273042,132657764,6426
7/1/19,795567395.1,795567395.1,951985,30978910120,290.27,10292223948,13612.875,783.261354,293927,0,0.00076118,2.16452E+15,297222,177831583,6434
7/2/19,771702794.3,771702794.3,895054,31331400622,293.54,10618413952,13639,586.4066195,352010,0,0.00042,2.19502E+15,329259,167342110,6407
